video_id,video_title,video_desc,video_published_at,duration_iso8601,view_count,like_count,comment_count,v_thumb_default,v_thumb_medium,v_thumb_high,live_actual_start,live_actual_end,live_scheduled_start
t7m1iqs_b-U,SKY TOUR MOVIE | SƠN TÙNG M-TP | OFFICIAL TRAILER,"DỰ KIẾN KHỞI CHIẾU: 12/06/2020
CGV HÂN HẠNH PHÁT HÀNH
TẠI CÁC RẠP PHIM TRÊN TOÀN QUỐC 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE: http://popsww.com/sontungmtp
#sontungmtp #skytour #mtpentertainment #mtp",2020-05-31 12:00:30+00:00,PT1M18S,2832340,219085,17252,https://i.ytimg.com/vi/t7m1iqs_b-U/default.jpg,https://i.ytimg.com/vi/t7m1iqs_b-U/mqdefault.jpg,https://i.ytimg.com/vi/t7m1iqs_b-U/hqdefault.jpg,,,
ixkY-67p5ss,SKY TOUR MOVIE | SƠN TÙNG M-TP | PREVIEW CLIP,"DỰ KIẾN KHỞI CHIẾU: 12/06/2020
TẠI TẤT CẢ HỆ THỐNG RẠP PHIM TRÊN TOÀN QUỐC 

▶ More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

▶ More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #skytour #mtpentertainment #mtp",2020-06-05 12:00:30+00:00,PT1M1S,1662157,113151,4561,https://i.ytimg.com/vi/ixkY-67p5ss/default.jpg,https://i.ytimg.com/vi/ixkY-67p5ss/mqdefault.jpg,https://i.ytimg.com/vi/ixkY-67p5ss/hqdefault.jpg,,,
_wqc9n2cYYc,CHUYẾN ĐI CỦA THANH XUÂN | SƠN TÙNG M-TP x BITI’S HUNTER x NGUYỄN QUANG DŨNG | Official Short Film,"#BitisHunter #ChuyenDicuaThanhXuan
#sontung #mtp #mtpentertainment

“Chuyến Đi của Thanh Xuân” là dự án phim ngắn mùa hè giữa thương hiệu Biti’s Hunter với đại sứ Sơn Tùng M-TP, hợp tác cùng đạo diễn Nguyễn Quang Dũng và sự tham gia của dàn diễn viên “thực lực” và trẻ trung gồm: Will, Jun Vũ, An Vy và Yoon Trần.
Bộ phim là chuyến đi đến “vùng đất thanh xuân” Đà Lạt tưng bừng của nhóm bạn thân 18 tuổi gồm Miên (An Vy), An (Jun Vũ), Vũ (Will) và Thịnh (Yoon Trần).

Là nhân tố đầy bất ngờ, chính sự xuất hiện cực đặc biệt của Sơn Tùng M-TP đã làm cho Đà Lạt những ngày hè ấy trở nên sôi nổi, thú vị và đáng nhớ hơn bao giờ hết!

Từ câu chuyện về một cuộc hành trình mùa hè, “Chuyến Đi Của Thanh Xuân” gửi gắm khí thế, nhiệt huyết lên đường nơi người trẻ cùng đôi điều rằng dù ở bất kì thởi điểm nào của cuộc đời, chỉ cần được đi, được tự do “xõa”, được tự do “điên khùng” cùng bạn bè thì những chuyến đi đó đã là chuyến đi của thanh xuân rực rỡ!
------------------------------------------
Đạo diễn:
Nguyễn Quang Dũng

Diễn viên: 
An Vy – Miên
Jun Vũ – An
Will – Vũ
Yoon Trần – Thịnh

Đơn vị thực hiện: Nhãn hàng Biti’s Hunter
Giám đốc dự án: Hùng Võ
Phó giám đốc dự án 1: Nguyễn Phú Cường
Phó giám đốc dự án 2: Lý Anh Kỳ
Trợ lý dự án: Huỳnh Lê Yến Anh

Đơn vị sáng tạo: Công ty Cổ phần Quảng cáo Redder – Redder Advertising
Giám đốc sáng tạo và giám sát nội dung: Kiều Thiên Vân
Trợ lý giám đốc sáng tạo: Vương Ngọc Tường Vy
Giám đốc sản xuất: Hiếu Bùi
Trợ lý sản xuất: Phạm Nhật Minh
Giám chế hình ảnh: Lê Nguyễn Hải Triều, IO Huy Võ, Phương Nguyễn, Vân Thiên Tường
Đơn vị đồng sáng tạo: M-TP Entertainment

Đơn vị sản xuất: Zorba/TKZ, HK Film
Đạo diễn: Nguyễn Quang Dũng
Giám đốc sản xuất: Ka Nguyễn
Quản lý sản xuất: Huỳnh Như, Ki Nguyễn
Trợ lý sản xuất: Mạnh Hào
Đạo diễn hình ảnh: Diệp Thế Vinh
Biên kịch: Hoàng Thanh Huyền, Trần Thu Hiền
Phó đạo diễn: Lương Trung Tín
Trợ lý đạo diễn: Vũ Khắc Tuận
Quay phim 1: Lê Bảo Hân
Quay phim 2: Nguyễn Vinh Phúc
Giám đốc sản xuất hậu kỳ: Bách NN
Giám đốc mỹ thuật: Tân DS lê
Thiết kế hậu trường: Toàn Nguyễn
Chủ nhiệm bối cảnh: Nguyễn Ngọc Hùng
Thiết kế trang phục: Zoe Phan, Thơ Nguyễn, Bảo Bấu, Pumi, D.O, Iconic, Ceci Cela, Anna House, Honista
Hóa trang và tạo kiểu tóc: Phạm Lê Bảo Anh, Trương Thị Thảo Nhi Huỳnh Lê Hoàng Anh
Biên đạo: Quang Đăng
Thiết bị: HK Film
Flycam: Vũ Nguyễn
Chụp hình hậu trường: An Đặng, Phùng Thanh Mạnh

Nhạc phim
Như Ngày Hôm Qua – phiên bản remix đặc biệt dành tặng Sky

Chuyến Đi Của Thanh Xuân
Sáng tác: Khắc Hưng
Trình bày: Suni Hạ Linh

Suýt Nữa Thì
Sáng tác và trình bày: Andiez

Thanh Xuân
Sáng tác và trình bày: Da LAB

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment


CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2018-07-27 17:01:33+00:00,PT14M9S,18095513,304342,31482,https://i.ytimg.com/vi/_wqc9n2cYYc/default.jpg,https://i.ytimg.com/vi/_wqc9n2cYYc/mqdefault.jpg,https://i.ytimg.com/vi/_wqc9n2cYYc/hqdefault.jpg,,,
9QxtMGSswqA,SƠN TÙNG M-TP | LIVESHOW M-TP AMBITION | PART 1,"Liveshow M-TP Ambition – Chuyến Bay Đầu Tiên là dự án lớn khép lại một năm 2015 đầy năng lượng của Sơn Tùng M-TP, là cột mốc quan trọng trong sự nghiệp trình diễn…

Live Show với làn sóng M-TP tràn ngập khắp sân vận động. Khán giả lần đầu tiên được cùng hét, cùng hát, cùng khóc, cùng cười với Sơn Tùng M-TP trong bầu không khí sân vận động trong suốt thời gian diễn ra chương trình.

Ngoài những bản hit của Sơn Tùng M-TP được remix theo không khí tưng bừng náo nhiệt, trong liveshow này còn có những ca khúc được Sơn Tùng M-TP sáng tác dành riêng cho đêm biểu diễn!

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2016-11-16 17:00:02+00:00,PT24M23S,1371203,26620,2514,https://i.ytimg.com/vi/9QxtMGSswqA/default.jpg,https://i.ytimg.com/vi/9QxtMGSswqA/mqdefault.jpg,https://i.ytimg.com/vi/9QxtMGSswqA/hqdefault.jpg,,,
dPfgS5ZYVaI,SƠN TÙNG M-TP | LIVESHOW M-TP AMBITION | PART 2,"Liveshow M-TP Ambition – Chuyến Bay Đầu Tiên là dự án lớn khép lại một năm 2015 đầy năng lượng của Sơn Tùng M-TP, là cột mốc quan trọng trong sự nghiệp trình diễn…

Live Show với làn sóng M-TP tràn ngập khắp sân vận động. Khán giả lần đầu tiên được cùng hét, cùng hát, cùng khóc, cùng cười với Sơn Tùng M-TP trong bầu không khí sân vận động trong suốt thời gian diễn ra chương trình.

Ngoài những bản hit của Sơn Tùng M-TP được remix theo không khí tưng bừng náo nhiệt, trong liveshow này còn có những ca khúc được Sơn Tùng M-TP sáng tác dành riêng cho đêm biểu diễn!

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2016-11-18 17:00:05+00:00,PT31M4S,843531,16296,1317,https://i.ytimg.com/vi/dPfgS5ZYVaI/default.jpg,https://i.ytimg.com/vi/dPfgS5ZYVaI/mqdefault.jpg,https://i.ytimg.com/vi/dPfgS5ZYVaI/hqdefault.jpg,,,
o2BrHeX8RAA,SƠN TÙNG M-TP | LIVESHOW M-TP AMBITION | PART 3,"Liveshow M-TP Ambition – Chuyến Bay Đầu Tiên là dự án lớn khép lại một năm 2015 đầy năng lượng của Sơn Tùng M-TP, là cột mốc quan trọng trong sự nghiệp trình diễn…

Live Show với làn sóng M-TP tràn ngập khắp sân vận động. Khán giả lần đầu tiên được cùng hét, cùng hát, cùng khóc, cùng cười với Sơn Tùng M-TP trong bầu không khí sân vận động trong suốt thời gian diễn ra chương trình.

Ngoài những bản hit của Sơn Tùng M-TP được remix theo không khí tưng bừng náo nhiệt, trong liveshow này còn có những ca khúc được Sơn Tùng M-TP sáng tác dành riêng cho đêm biểu diễn!

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2016-11-20 17:00:05+00:00,PT24M19S,696784,16313,1208,https://i.ytimg.com/vi/o2BrHeX8RAA/default.jpg,https://i.ytimg.com/vi/o2BrHeX8RAA/mqdefault.jpg,https://i.ytimg.com/vi/o2BrHeX8RAA/hqdefault.jpg,,,
iS5-N8vGAbc,SƠN TÙNG M-TP | LIVESHOW M-TP AMBITION | PART 4,"Liveshow M-TP Ambition – Chuyến Bay Đầu Tiên là dự án lớn khép lại một năm 2015 đầy năng lượng của Sơn Tùng M-TP, là cột mốc quan trọng trong sự nghiệp trình diễn…

Live Show với làn sóng M-TP tràn ngập khắp sân vận động. Khán giả lần đầu tiên được cùng hét, cùng hát, cùng khóc, cùng cười với Sơn Tùng M-TP trong bầu không khí sân vận động trong suốt thời gian diễn ra chương trình.

Ngoài những bản hit của Sơn Tùng M-TP được remix theo không khí tưng bừng náo nhiệt, trong liveshow này còn có những ca khúc được Sơn Tùng M-TP sáng tác dành riêng cho đêm biểu diễn!

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2016-11-22 17:00:04+00:00,PT23M55S,848150,16234,1274,https://i.ytimg.com/vi/iS5-N8vGAbc/default.jpg,https://i.ytimg.com/vi/iS5-N8vGAbc/mqdefault.jpg,https://i.ytimg.com/vi/iS5-N8vGAbc/hqdefault.jpg,,,
ayOD68Q4Wu4,SƠN TÙNG M-TP | LIVESHOW M-TP AMBITION | TRAILER,"Liveshow M-TP Ambition – Chuyến Bay Đầu Tiên là dự án lớn khép lại một năm 2015 đầy năng lượng của Sơn Tùng M-TP, là cột mốc quan trọng trong sự nghiệp trình diễn…

Live Show với làn sóng M-TP tràn ngập khắp sân vận động. Khán giả lần đầu tiên được cùng hét, cùng hát, cùng khóc, cùng cười với Sơn Tùng M-TP trong bầu không khí sân vận động trong suốt thời gian diễn ra chương trình.

Ngoài những bản hit của Sơn Tùng M-TP được remix theo không khí tưng bừng náo nhiệt, trong liveshow này còn có những ca khúc được Sơn Tùng M-TP sáng tác dành riêng cho đêm biểu diễn!

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2016-11-12 17:00:02+00:00,PT3M34S,316731,10488,998,https://i.ytimg.com/vi/ayOD68Q4Wu4/default.jpg,https://i.ytimg.com/vi/ayOD68Q4Wu4/mqdefault.jpg,https://i.ytimg.com/vi/ayOD68Q4Wu4/hqdefault.jpg,,,
dvdlcbstOEo,Sơn Tùng M-TP | Making The Show,"Sơn Tùng M-TP | Making The Show

---------------------------------------------------------------
More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

Thông tin liên quan / More information:
Website Wepro: http://wepro.com.vn
WeTube: https://www.youtube.com/c/weproentertainment
Fanpage Wepro: https://www.facebook.com/vnweproentertainment
Instagram Wepro: https://www.instagram/wepro_entertainment
Fanpage M-TP: http://www.facebook.com/MTP.Fan
Youtube Sơn Tùng M-TP: https://www.youtube.com/c/sontungmtp
Fanpage Phạm Quỳnh Anh: https://www.facebook.com/quynhti
Youtube Phạm Quỳnh Anh: http://www.youtube.com/c/PhamQuynhAnhOfficial

Bản quyền thuộc sở hữu của Sơn Tùng M-TP
Entertainment Copyright © 2015 Sơn Tùng M-TP

Sơn Tùng M-TP, Son Tung, Official
▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2015-12-29 02:08:04+00:00,PT2M44S,110518,3738,123,https://i.ytimg.com/vi/dvdlcbstOEo/default.jpg,https://i.ytimg.com/vi/dvdlcbstOEo/mqdefault.jpg,https://i.ytimg.com/vi/dvdlcbstOEo/hqdefault.jpg,,,
mT4arhSPIDU,CHẠY NGAY ĐI | SƠN TÙNG M-TP | TIGER REMIX STAGE VERSION | HỒ CHÍ MINH 31.12.2018,"CHẠY NGAY ĐI | SƠN TÙNG M-TP | TIGER REMIX STAGE VERSION | HỒ CHÍ MINH 31.12.2018
#ChayNgayDi #RunNow #SonTungMTP    

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp/
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

#sontungmtp #sontung #mtp #mtpentertainment",2019-01-02 13:00:10+00:00,PT6M50S,4875016,113577,7015,https://i.ytimg.com/vi/mT4arhSPIDU/default.jpg,https://i.ytimg.com/vi/mT4arhSPIDU/mqdefault.jpg,https://i.ytimg.com/vi/mT4arhSPIDU/hqdefault.jpg,2019-01-02 13:00:23+00:00,2019-01-02 13:09:11+00:00,2019-01-02 13:00:00+00:00
2Br2umHVlOo,CHẠY NGAY ĐI | SƠN TÙNG M-TP | FWD STAGE VERSION | HỒ CHÍ MINH 27.10.2018,"CHẠY NGAY DI | SƠN TÙNG M-TP | FWD STAGE VERSION | HỒ CHÍ MINH 27.10.2018
#ChayNgayDi #RunNow #SonTungMTP #FWDmusicfest #Sớmbảovệ 

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp/
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

#sontungmtp #sontung #mtp #mtpentertainment",2018-11-01 13:31:34+00:00,PT4M38S,1896342,72731,5482,https://i.ytimg.com/vi/2Br2umHVlOo/default.jpg,https://i.ytimg.com/vi/2Br2umHVlOo/mqdefault.jpg,https://i.ytimg.com/vi/2Br2umHVlOo/hqdefault.jpg,,,
-vtBgNxMyZI,CHẠY NGAY ĐI (ONIONN REMIX)| RUN NOW (ONIONN REMIX) | SƠN TÙNG M-TP | Official Music Video,"CHẠY NGAY ĐI (ONIONN REMIX)| RUN NOW (ONIONN REMIX) | SƠN TÙNG M-TP | Official Music Video
#sontungmtp  #ChayNgayDi #Onionn #RunNow #MTPEntertainment 

M-TP ENTERTAINMENT 
EXECUTIVE PRODUCER: NGUYEN THANH TUNG

COMPOSER: SON TUNG M-TP
MUSIC PRODUCER: ONIONN
ARTIST: SON TUNG M-TP 
MARKETING DIRECTOR: HENRY NGUYEN
PR EXECUTIVE: NHAT DUY 
MAKE UP: DO HOANG VU
HAIR STYLIST: GILL NGUYEN
FASHION CONSULTANT: PHAM BAO LUAN 
TALENT ASSISTANT: VIET NGUYEN

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp/
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment

CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2018-07-04 17:00:16+00:00,PT5M17S,42132123,556541,49272,https://i.ytimg.com/vi/-vtBgNxMyZI/default.jpg,https://i.ytimg.com/vi/-vtBgNxMyZI/mqdefault.jpg,https://i.ytimg.com/vi/-vtBgNxMyZI/hqdefault.jpg,,,
Zmt2lZfCoMs,CHẠY NGAY ĐI | SƠN TÙNG M-TP | LEVI'S STAGE VERSION | HỒ CHÍ MINH 20.05.2018,"CHẠY NGAY DI | SƠN TÙNG M-TP | LEVI'S STAGE VERSION | HỒ CHÍ MINH 20.05.2018
#ChayNgayDi #RunNow #SonTungMTP #Levis #LevisVietnam #501day

More information about Sơn Tùng M-TP: 
https://www.facebook.com/MTP.Fan
https://www.instagram.com/sontungmtp/
https://www.youtube.com/c/sontungmtp 
https://twitter.com/sontungmtp777
@Spotify: https://spoti.fi/2HPWs20
@Itunes: https://apple.co/2rlSl3w

▶More information about M-TP Talent:
https://www.facebook.com/mtptalent
https://www.instagram.com/mtptalent
https://twitter.com/mtptalent

More about M-TP ENTERTAINMENT
https://www.facebook.com/mtptown/
https://mtpentertainment.com 
https://twitter.com/mtpent_official
https://www.instagram.com/mtpent_official
https://www.youtube.com/c/mtpentertainment


▶ CLICK TO SUBSCRIBE:  http://popsww.com/sontungmtp
#sontungmtp #sontung #mtp #mtpentertainment",2018-05-29 13:00:11+00:00,PT4M52S,6308139,141522,13882,https://i.ytimg.com/vi/Zmt2lZfCoMs/default.jpg,https://i.ytimg.com/vi/Zmt2lZfCoMs/mqdefault.jpg,https://i.ytimg.com/vi/Zmt2lZfCoMs/hqdefault.jpg,,,
